date_key,hour,cell_id,availability_pct,throughput_dl_mbps,throughput_ul_mbps,latency_ms,prb_utilization_pct,attached_users,drop_rate_pct
2026-05-06,18,C-VIC-006-003,98.77,97.98,23.86,25.43,66.53,196,0.05
2026-05-06,19,C-VIC-006-003,99.18,91.35,24.46,32.63,59.19,170,0.595
2026-05-06,20,C-VIC-006-003,98.57,101.04,23.54,26.9,53.03,143,0.452
2026-05-06,21,C-VIC-006-003,98.7,92.29,22.09,31.63,43.89,115,0.401
2026-05-06,22,C-VIC-006-003,98.86,87.23,23.72,30.93,45.45,144,0.134
2026-05-06,23,C-VIC-006-003,98.97,87.87,23.8,28.22,43.27,122,0.364
2026-05-07,0,C-VIC-006-003,98.48,94.69,21.64,28.86,40.06,96,0.59
2026-05-07,1,C-VIC-006-003,98.64,92.03,24.85,31.89,46.26,112,0.455
2026-05-07,2,C-VIC-006-003,98.91,86.55,22.15,28.5,43.8,126,0.417
2026-05-07,3,C-VIC-006-003,98.81,89.24,22.16,32.78,50.63,182,0.532
2026-05-07,4,C-VIC-006-003,98.83,86.52,23.43,29.11,61.99,203,0.385
2026-05-07,5,C-VIC-006-003,98.84,99.96,23.03,30.82,60.43,156,0.537
2026-05-07,6,C-VIC-006-003,98.54,87.98,23.8,32.15,64.53,206,0.253
2026-05-07,7,C-VIC-006-003,98.7,95.08,22.59,30.77,64.56,263,0.616
2026-05-07,8,C-VIC-006-003,98.61,84.55,22.62,29.03,81.38,207,0.296
2026-05-07,9,C-VIC-006-003,98.86,87.33,20.82,28.39,81.36,252,0.536
2026-05-07,10,C-VIC-006-003,98.76,66.55,17.06,35.33,87.73,268,0.861
2026-05-07,11,C-VIC-006-003,99.07,57.31,13.66,39.62,93.12,253,0.814
2026-05-07,12,C-VIC-006-003,98.71,74.2,17.72,37.02,90.89,268,0.953
2026-05-07,13,C-VIC-006-003,98.74,73.35,17.9,35.17,91.12,244,0.44
2026-05-07,14,C-VIC-006-003,98.84,91.83,22.07,33.47,81.49,256,0.446
2026-05-07,15,C-VIC-006-003,98.94,95.7,21.46,27.53,79.29,265,0.629
2026-05-07,16,C-VIC-006-003,98.87,89.69,22.11,33.15,78.85,220,0.554
2026-05-07,17,C-VIC-006-003,98.77,95.77,18.55,29.45,64.17,194,0.413
2026-05-07,18,C-VIC-006-003,99.02,89.35,22.31,29.49,73.22,203,0.438
2026-05-07,19,C-VIC-006-003,98.91,92.02,23.17,30.75,55.31,158,0.316
2026-05-07,20,C-VIC-006-003,98.63,87.26,22.14,28.81,63.52,202,0.459
2026-05-07,21,C-VIC-006-003,98.68,94.43,24.25,28.5,52.97,131,0.508
2026-05-07,22,C-VIC-006-003,98.94,88.05,23.41,30.51,47.63,153,0.553
2026-05-07,23,C-VIC-006-003,98.84,96.68,21.85,30.76,42.14,115,0.311
2026-05-08,0,C-VIC-006-003,98.74,98.78,24.2,28.96,45.16,137,0.438
2026-05-08,1,C-VIC-006-003,98.94,86.6,22.69,27.49,34.76,120,0.284
2026-05-08,2,C-VIC-006-003,98.93,93.96,20.88,28.65,43.17,126,0.432
2026-05-08,3,C-VIC-006-003,98.97,89.83,21.78,30.83,39.99,128,0.484
2026-05-08,4,C-VIC-006-003,98.88,92.63,21.58,28.59,59.43,173,0.215
2026-05-08,5,C-VIC-006-003,99.01,99.99,22.71,30.59,63.33,194,0.196
2026-05-08,6,C-VIC-006-003,99.05,86.54,24.29,31.18,68.86,150,0.142
2026-05-08,7,C-VIC-006-003,98.72,97.98,22.76,33.73,71.51,237,0.293
2026-05-08,8,C-VIC-006-003,98.71,93.95,24.33,30.99,71.97,209,0.121
2026-05-08,9,C-VIC-006-003,98.79,85.86,22.04,31.44,80.72,240,0.387
2026-05-08,10,C-VIC-006-003,98.62,91.11,20.32,32.39,80.43,311,0.307
2026-05-08,11,C-VIC-006-003,98.77,76.4,19.37,35.25,85.46,272,0.551
2026-05-08,12,C-VIC-006-003,98.88,55.55,14.7,36.11,94.1,261,0.756
2026-05-08,13,C-VIC-006-003,98.85,78.93,18.36,32.89,86.2,235,0.558
2026-05-08,14,C-VIC-006-003,98.95,65.2,19.04,37.91,89.6,250,0.779
2026-05-08,15,C-VIC-006-003,98.73,86.07,22.37,31.59,81.38,248,0.416
2026-05-08,16,C-VIC-006-003,98.73,102.44,21.24,27.93,78.79,237,0.442
2026-05-08,17,C-VIC-006-003,98.72,99.25,22.92,32.49,65.38,197,0.331
2026-05-08,18,C-VIC-006-003,98.75,95.4,21.23,30.28,63.06,145,0.539
2026-05-08,19,C-VIC-006-003,98.82,87.32,22.5,27.74,64.63,165,0.502
2026-05-08,20,C-VIC-006-003,98.63,99.16,23.64,33.39,56.51,143,0.201
2026-05-08,21,C-VIC-006-003,98.86,86.84,21.26,33.23,44.72,189,0.434
2026-05-08,22,C-VIC-006-003,98.62,88.41,22.15,33.89,44.26,157,0.326
2026-05-08,23,C-VIC-006-003,98.64,95.47,22.47,27.22,42.88,136,0.487
2026-05-09,0,C-VIC-006-003,98.73,97.65,23.47,29.55,44.94,116,0.592
2026-05-09,1,C-VIC-006-003,98.62,89.37,23.64,27.36,43.33,98,0.522
2026-05-09,2,C-VIC-006-003,98.7,95.03,22.6,28.85,42.83,99,0.368
2026-05-09,3,C-VIC-006-003,98.71,98.13,24.45,32.31,54.63,134,0.692
2026-05-09,4,C-VIC-006-003,99.09,92.93,21.51,32.76,52.43,150,0.135
2026-05-09,5,C-VIC-006-003,98.93,89.89,21.43,30.25,60.99,201,0.215
2026-05-09,6,C-VIC-006-003,98.72,97.26,22.98,30.78,69.66,201,0.33
2026-05-09,7,C-VIC-006-003,98.8,94.55,22.92,31.37,74.15,233,0.117
2026-05-09,8,C-VIC-006-003,98.67,96.71,22.15,29.94,76.83,286,0.339
2026-05-09,9,C-VIC-006-003,99.06,82.71,22.36,32.19,84.73,278,0.352
2026-05-09,10,C-VIC-006-003,98.79,90.61,21.98,27.95,81.55,284,0.299
2026-05-09,11,C-VIC-006-003,98.66,93.66,22.18,27.41,80.72,225,0.499
2026-05-09,12,C-VIC-006-003,98.86,75.09,17.06,34.97,89.84,262,0.746
2026-05-09,13,C-VIC-006-003,98.86,61.34,17.89,37.86,91.02,258,0.922
2026-05-09,14,C-VIC-006-003,98.75,94.3,24.26,29.23,79.58,208,0.586
2026-05-09,15,C-VIC-006-003,98.86,87.26,20.19,33.64,83.92,305,0.604
2026-05-09,16,C-VIC-006-003,98.64,90.13,21.39,29.76,74.24,239,0.359
2026-05-09,17,C-VIC-006-003,99.03,84.81,23.74,29.04,67.21,250,0.364
2026-05-09,18,C-VIC-006-003,98.96,98.11,21.73,32.33,69.58,180,0.342
2026-05-09,19,C-VIC-006-003,98.78,89.75,23.49,31.76,55.03,231,0.603
2026-05-09,20,C-VIC-006-003,98.65,104.66,23.29,30.9,59.12,181,0.428
2026-05-09,21,C-VIC-006-003,98.88,86.92,22.37,32.56,50.53,192,0.511
2026-05-09,22,C-VIC-006-003,98.95,86.17,22.82,28.48,48.38,150,0.362
2026-05-09,23,C-VIC-006-003,98.69,91.99,24.46,29.55,47.93,146,0.439
2026-05-10,0,C-VIC-006-003,98.87,89.57,22.37,26.51,41.59,99,0.174
2026-05-10,1,C-VIC-006-003,98.93,94.92,22.43,29.5,37.71,128,0.569
2026-05-10,2,C-VIC-006-003,98.73,92.85,23.15,31.51,43.83,100,0.606
2026-05-10,3,C-VIC-006-003,98.7,96.61,22.57,26.5,55.04,103,0.728
2026-05-10,4,C-VIC-006-003,98.86,96.06,21.38,30.51,59.93,164,0.51
2026-05-10,5,C-VIC-006-003,98.69,93.02,22.97,27.28,63.28,177,0.314
2026-05-10,6,C-VIC-006-003,98.87,94.0,23.9,31.24,75.95,175,0.403
2026-05-10,7,C-VIC-006-003,98.77,97.94,20.55,31.57,76.9,252,0.445
2026-05-10,8,C-VIC-006-003,98.82,98.33,22.37,31.71,78.94,216,0.333
2026-05-10,9,C-VIC-006-003,98.81,99.54,23.67,27.31,79.26,267,0.462
2026-05-10,10,C-VIC-006-003,98.91,83.41,21.85,31.65,84.53,211,0.847
2026-05-10,11,C-VIC-006-003,98.63,83.01,21.56,33.17,83.88,298,0.499
2026-05-10,12,C-VIC-006-003,98.56,66.03,16.77,32.81,90.23,264,0.77
2026-05-10,13,C-VIC-006-003,98.56,62.0,17.92,38.63,92.59,279,0.55
2026-05-10,14,C-VIC-006-003,98.75,57.5,15.25,41.39,92.52,284,0.741
2026-05-10,15,C-VIC-006-003,98.72,82.07,20.73,33.82,86.04,240,0.769
2026-05-10,16,C-VIC-006-003,99.03,85.28,23.46,32.24,74.59,259,0.392
2026-05-10,17,C-VIC-006-003,98.86,98.04,23.73,30.22,74.04,221,0.732
2026-05-10,18,C-VIC-006-003,98.76,95.67,24.17,31.21,58.72,192,0.411
2026-05-10,19,C-VIC-006-003,98.71,82.26,22.2,29.72,58.6,154,0.349
2026-05-10,20,C-VIC-006-003,98.71,88.17,23.22,27.26,49.49,195,0.6
2026-05-10,21,C-VIC-006-003,98.6,86.82,24.1,31.18,48.09,85,0.446
2026-05-10,22,C-VIC-006-003,98.77,88.26,23.84,30.05,42.82,137,0.504
2026-05-10,23,C-VIC-006-003,98.91,98.91,22.88,27.48,39.34,124,0.475
2026-05-11,0,C-VIC-006-003,98.91,82.12,22.7,31.72,45.62,72,0.282
2026-05-11,1,C-VIC-006-003,98.85,87.25,21.35,29.58,40.54,104,0.554
2026-05-11,2,C-VIC-006-003,98.6,90.72,21.86,30.87,41.68,124,0.472
2026-05-11,3,C-VIC-006-003,98.94,91.86,23.13,28.65,44.78,125,0.58
2026-05-11,4,C-VIC-006-003,98.88,95.8,24.5,31.14,52.73,139,0.311
2026-05-11,5,C-VIC-006-003,98.94,90.13,21.82,33.08,63.28,179,0.565
2026-05-11,6,C-VIC-006-003,98.74,89.42,21.53,30.03,60.56,232,0.597
2026-05-11,7,C-VIC-006-003,98.74,99.35,22.6,29.84,73.14,240,0.326
2026-05-11,8,C-VIC-006-003,98.9,89.45,20.93,30.75,70.91,220,0.026
2026-05-11,9,C-VIC-006-003,98.87,94.99,24.61,29.55,82.04,267,0.681
2026-05-11,10,C-VIC-006-003,98.53,75.66,19.38,33.42,85.78,264,0.614
2026-05-11,11,C-VIC-006-003,98.83,73.77,19.52,36.29,87.32,288,0.664
2026-05-11,12,C-VIC-006-003,98.69,76.49,19.23,35.66,87.28,280,0.542
2026-05-11,13,C-VIC-006-003,98.6,61.14,15.95,35.89,90.87,282,0.704
2026-05-11,14,C-VIC-006-003,99.03,69.84,17.51,35.84,89.76,245,0.796
2026-05-11,15,C-VIC-006-003,98.79,93.61,21.24,29.77,83.67,275,0.725
2026-05-11,16,C-VIC-006-003,98.86,87.87,22.68,29.09,75.71,254,0.313
2026-05-11,17,C-VIC-006-003,98.89,91.21,21.87,31.16,70.25,234,0.335
2026-05-11,18,C-VIC-006-003,98.74,100.73,21.19,29.11,68.32,217,0.281
2026-05-11,19,C-VIC-006-003,98.87,98.48,24.66,31.28,62.06,198,0.342
2026-05-11,20,C-VIC-006-003,98.82,84.53,20.83,28.14,49.03,163,0.286
2026-05-11,21,C-VIC-006-003,98.89,96.23,22.52,29.29,50.39,120,0.501
2026-05-11,22,C-VIC-006-003,98.78,93.91,22.24,30.04,45.79,130,0.509
2026-05-11,23,C-VIC-006-003,98.91,86.13,23.8,30.24,37.11,121,0.761
2026-05-12,0,C-VIC-006-003,98.74,97.62,21.9,30.56,46.74,122,0.323
2026-05-12,1,C-VIC-006-003,98.75,94.04,21.14,30.55,43.63,137,0.665
2026-05-12,2,C-VIC-006-003,98.58,96.12,20.22,27.09,47.64,170,0.507
2026-05-12,3,C-VIC-006-003,98.79,97.69,24.23,32.72,45.34,146,0.585
2026-05-12,4,C-VIC-006-003,98.92,98.02,23.63,31.07,50.32,175,0.677
2026-05-12,5,C-VIC-006-003,98.89,96.35,23.32,30.93,63.49,172,0.33
2026-05-12,6,C-VIC-006-003,98.97,90.55,24.64,33.91,63.71,185,0.505
2026-05-12,7,C-VIC-006-003,99.13,94.73,21.71,27.82,66.1,223,0.403
2026-05-12,8,C-VIC-006-003,98.85,98.74,23.25,32.73,74.82,245,0.477
2026-05-12,9,C-VIC-006-003,98.65,88.97,23.19,29.88,81.29,213,0.483
2026-05-12,10,C-VIC-006-003,98.64,57.7,14.75,39.68,92.85,279,0.709
2026-05-12,11,C-VIC-006-003,98.93,79.6,19.3,34.24,85.78,277,0.602
2026-05-12,12,C-VIC-006-003,98.74,71.95,18.55,35.68,87.74,301,0.496
2026-05-12,13,C-VIC-006-003,98.81,62.68,17.59,35.25,90.07,286,0.81
2026-05-12,14,C-VIC-006-003,98.79,66.09,17.4,35.57,88.76,243,0.74
2026-05-12,15,C-VIC-006-003,98.55,89.6,22.86,35.71,83.13,278,0.426
2026-05-12,16,C-VIC-006-003,98.67,90.99,21.24,31.89,82.87,224,0.479
2026-05-12,17,C-VIC-006-003,98.93,98.96,22.67,30.55,67.03,242,0.681
2026-05-12,18,C-VIC-006-003,98.81,97.51,23.02,28.64,57.75,212,0.463
2026-05-12,19,C-VIC-006-003,98.56,98.02,23.92,28.49,60.72,156,0.323
2026-05-12,20,C-VIC-006-003,98.69,98.61,22.61,31.35,53.28,154,0.506
2026-05-12,21,C-VIC-006-003,98.75,90.26,20.65,29.9,42.16,129,0.281
2026-05-12,22,C-VIC-006-003,98.89,94.45,22.33,32.11,44.14,98,0.356
2026-05-12,23,C-VIC-006-003,99.06,92.14,23.37,31.76,44.78,77,0.007
2026-05-13,0,C-VIC-006-003,98.49,91.69,21.37,28.67,47.67,114,0.292
2026-05-13,1,C-VIC-006-003,98.78,103.13,22.62,31.5,27.97,96,0.138
2026-05-13,2,C-VIC-006-003,98.82,94.68,22.52,33.69,41.3,125,0.383
2026-05-13,3,C-VIC-006-003,98.99,95.3,23.93,30.26,52.55,186,0.258
2026-05-13,4,C-VIC-006-003,98.69,92.64,24.09,29.01,56.46,188,0.292
2026-05-13,5,C-VIC-006-003,98.87,95.04,20.95,28.58,56.03,196,0.429
2026-05-13,6,C-VIC-006-003,98.86,96.61,23.57,31.6,63.56,171,0.329
2026-05-13,7,C-VIC-006-003,98.81,97.73,23.56,31.38,70.28,218,0.315
2026-05-13,8,C-VIC-006-003,98.89,91.69,24.79,29.86,77.78,241,0.334
2026-05-13,9,C-VIC-006-003,98.75,96.21,19.93,31.48,82.06,283,0.742
2026-05-13,10,C-VIC-006-003,98.82,90.1,19.61,28.36,82.77,257,0.635
2026-05-13,11,C-VIC-006-003,98.76,83.4,20.76,30.01,82.92,290,0.775
2026-05-13,12,C-VIC-006-003,99.01,57.84,18.4,40.1,93.7,290,1.229
2026-05-13,13,C-VIC-006-003,98.76,89.58,19.97,36.42,87.3,267,0.657
2026-05-13,14,C-VIC-006-003,98.85,75.68,19.12,37.07,85.81,228,0.508
2026-05-13,15,C-VIC-006-003,98.98,93.56,22.23,30.49,76.47,295,0.467
2026-05-13,16,C-VIC-006-003,98.79,99.68,20.69,29.82,77.61,201,0.547
2026-05-13,17,C-VIC-006-003,98.77,93.24,22.97,29.05,70.82,189,0.332
2026-05-13,18,C-VIC-006-003,98.53,91.22,24.02,28.96,62.98,212,0.283
2026-05-13,19,C-VIC-006-003,99.0,94.79,21.21,31.62,63.43,229,0.363
2026-05-13,20,C-VIC-006-003,98.89,99.36,21.28,27.15,57.03,173,0.162
2026-05-13,21,C-VIC-006-003,98.64,96.01,21.93,28.22,45.23,106,0.376
2026-05-13,22,C-VIC-006-003,98.78,90.72,23.47,27.9,40.04,91,0.497
2026-05-13,23,C-VIC-006-003,98.77,94.84,24.17,30.51,43.05,110,0.046
2026-05-14,0,C-VIC-006-003,98.83,100.06,21.48,27.56,41.57,116,0.28
2026-05-14,1,C-VIC-006-003,98.65,94.76,23.59,27.04,43.91,97,0.423
2026-05-14,2,C-VIC-006-003,98.98,91.55,23.6,33.27,47.7,121,0.421
2026-05-14,3,C-VIC-006-003,98.41,96.65,21.26,30.18,49.42,112,0.282
2026-05-14,4,C-VIC-006-003,98.63,95.88,22.75,25.81,57.9,138,0.109
2026-05-14,5,C-VIC-006-003,98.74,98.08,24.43,26.72,57.54,163,0.511
2026-05-14,6,C-VIC-006-003,98.84,86.17,23.99,29.09,67.11,205,0.275
2026-05-14,7,C-VIC-006-003,98.89,90.92,24.2,28.96,75.52,220,0.592
2026-05-14,8,C-VIC-006-003,98.78,104.67,21.76,29.34,72.31,235,0.311
2026-05-14,9,C-VIC-006-003,98.73,81.0,21.28,34.1,85.75,262,0.829
2026-05-14,10,C-VIC-006-003,98.6,75.19,18.23,36.31,87.32,305,0.625
2026-05-14,11,C-VIC-006-003,98.95,76.0,18.95,35.14,84.9,275,0.341
2026-05-14,12,C-VIC-006-003,98.89,79.35,18.11,31.94,85.77,322,0.61
2026-05-14,13,C-VIC-006-003,98.64,93.84,21.85,26.02,80.26,254,0.289
2026-05-14,14,C-VIC-006-003,99.1,73.97,17.59,36.95,87.14,266,0.844
2026-05-14,15,C-VIC-006-003,98.72,70.42,21.14,31.61,87.07,278,0.393
2026-05-14,16,C-VIC-006-003,98.85,83.47,20.87,31.82,83.35,288,0.337
2026-05-14,17,C-VIC-006-003,98.72,96.7,22.37,30.01,73.66,242,0.355
2026-05-14,18,C-VIC-006-003,98.76,96.89,23.45,30.49,65.41,142,0.341
2026-05-14,19,C-VIC-006-003,98.59,90.34,25.11,26.52,62.94,140,0.124
2026-05-14,20,C-VIC-006-003,98.55,88.82,21.45,30.57,49.67,159,0.622
2026-05-14,21,C-VIC-006-003,98.69,102.84,25.3,28.46,46.38,147,0.343
2026-05-14,22,C-VIC-006-003,98.91,95.04,22.32,29.11,43.37,149,0.547
2026-05-14,23,C-VIC-006-003,98.58,90.26,20.77,30.18,42.26,108,0.514
2026-05-15,0,C-VIC-006-003,98.89,90.99,22.51,26.5,36.93,112,0.413
2026-05-15,1,C-VIC-006-003,98.67,94.97,22.23,31.45,49.19,76,0.28
2026-05-15,2,C-VIC-006-003,98.66,92.81,23.59,31.61,46.56,161,0.228
2026-05-15,3,C-VIC-006-003,98.7,99.24,21.18,28.97,47.05,165,0.578
2026-05-15,4,C-VIC-006-003,98.92,99.33,23.5,30.3,54.9,123,0.41
2026-05-15,5,C-VIC-006-003,98.78,90.88,24.2,34.22,58.89,169,0.25
2026-05-15,6,C-VIC-006-003,98.95,93.66,21.4,29.05,62.65,244,0.438
2026-05-15,7,C-VIC-006-003,98.81,90.21,20.6,33.04,73.53,206,0.446
2026-05-15,8,C-VIC-006-003,98.61,95.82,22.08,28.44,79.99,263,0.755
2026-05-15,9,C-VIC-006-003,98.95,88.04,21.25,32.08,82.25,245,0.392
2026-05-15,10,C-VIC-006-003,98.81,84.4,20.11,27.9,85.03,240,0.56
2026-05-15,11,C-VIC-006-003,98.77,87.57,17.99,34.05,86.48,274,0.836
2026-05-15,12,C-VIC-006-003,98.8,69.92,18.46,40.67,91.54,258,0.603
2026-05-15,13,C-VIC-006-003,98.79,88.57,19.88,32.04,82.01,277,0.372
2026-05-15,14,C-VIC-006-003,98.64,72.21,18.1,38.11,89.24,257,0.911
2026-05-15,15,C-VIC-006-003,98.55,71.25,19.82,35.31,86.39,202,0.772
2026-05-15,16,C-VIC-006-003,98.64,98.19,23.97,30.31,77.37,240,0.3
2026-05-15,17,C-VIC-006-003,98.81,94.77,23.02,29.15,74.9,226,0.216
2026-05-15,18,C-VIC-006-003,98.81,93.0,22.43,31.71,66.48,180,0.386
2026-05-15,19,C-VIC-006-003,98.86,95.48,22.41,30.99,56.27,175,0.239
2026-05-15,20,C-VIC-006-003,98.66,88.4,23.28,30.72,56.32,170,0.445
2026-05-15,21,C-VIC-006-003,99.17,91.82,23.22,30.08,53.5,153,0.52
2026-05-15,22,C-VIC-006-003,99.09,94.83,21.09,29.73,41.89,106,0.486
2026-05-15,23,C-VIC-006-003,99.01,89.38,20.94,28.43,39.79,116,0.285
2026-05-16,0,C-VIC-006-003,98.53,92.99,22.65,30.43,40.18,105,0.777
2026-05-16,1,C-VIC-006-003,98.9,99.48,22.88,30.75,46.12,44,0.394
2026-05-16,2,C-VIC-006-003,98.74,89.09,23.32,30.31,44.78,162,0.45
2026-05-16,3,C-VIC-006-003,98.89,88.96,21.27,28.86,51.22,150,0.452
2026-05-16,4,C-VIC-006-003,98.55,93.26,21.41,27.61,52.36,146,0.38
2026-05-16,5,C-VIC-006-003,98.78,92.1,22.98,30.36,62.94,118,0.227
2026-05-16,6,C-VIC-006-003,98.92,81.85,22.97,29.46,75.05,222,0.386
2026-05-16,7,C-VIC-006-003,98.72,98.59,20.17,30.3,70.79,208,0.482
2026-05-16,8,C-VIC-006-003,98.79,83.39,23.18,28.24,78.61,232,0.525
2026-05-16,9,C-VIC-006-003,98.85,90.07,22.42,34.84,79.43,255,0.514
2026-05-16,10,C-VIC-006-003,98.8,88.49,20.37,33.52,84.0,257,0.362
2026-05-16,11,C-VIC-006-003,98.77,51.23,17.85,39.41,93.57,286,0.811
2026-05-16,12,C-VIC-006-003,98.95,79.72,19.89,36.38,85.14,317,0.602
2026-05-16,13,C-VIC-006-003,99.01,69.12,19.26,33.23,87.24,308,0.688
2026-05-16,14,C-VIC-006-003,99.02,96.69,22.74,29.21,81.79,295,0.464
2026-05-16,15,C-VIC-006-003,98.64,61.2,16.99,36.47,91.0,260,0.722
2026-05-16,16,C-VIC-006-003,98.88,92.88,21.7,32.49,81.01,250,0.418
2026-05-16,17,C-VIC-006-003,98.83,96.58,21.23,29.43,65.68,219,0.465
2026-05-16,18,C-VIC-006-003,98.92,96.08,22.76,31.21,66.94,161,0.359
2026-05-16,19,C-VIC-006-003,98.83,91.58,22.41,31.27,61.55,137,0.382
2026-05-16,20,C-VIC-006-003,98.81,93.4,23.96,29.64,57.24,177,0.374
2026-05-16,21,C-VIC-006-003,98.52,89.61,22.3,26.05,50.26,151,0.639
2026-05-16,22,C-VIC-006-003,98.91,87.52,22.7,28.21,52.12,118,0.243
2026-05-16,23,C-VIC-006-003,98.51,92.13,22.26,30.01,43.9,126,0.346
2026-05-17,0,C-VIC-006-003,98.78,97.3,20.43,29.52,41.33,155,0.536
2026-05-17,1,C-VIC-006-003,98.75,94.37,23.58,29.15,48.63,121,0.516
2026-05-17,2,C-VIC-006-003,98.8,89.46,22.32,32.69,47.87,97,0.428
2026-05-17,3,C-VIC-006-003,98.67,94.62,23.5,31.38,46.39,144,0.588
2026-05-17,4,C-VIC-006-003,98.73,97.63,21.49,30.87,39.11,135,0.369
2026-05-17,5,C-VIC-006-003,98.99,87.94,20.98,28.16,59.53,156,0.21
2026-05-17,6,C-VIC-006-003,98.65,96.67,25.06,29.05,59.55,227,0.047
2026-05-17,7,C-VIC-006-003,98.81,97.71,22.31,29.16,74.92,214,0.443
2026-05-17,8,C-VIC-006-003,98.75,91.49,23.7,30.86,78.95,215,0.319
2026-05-17,9,C-VIC-006-003,98.62,82.04,21.36,31.73,84.19,246,0.499
2026-05-17,10,C-VIC-006-003,98.92,83.06,21.03,31.74,83.38,267,0.293
2026-05-17,11,C-VIC-006-003,99.09,53.5,17.51,43.0,96.67,216,0.819
2026-05-17,12,C-VIC-006-003,98.87,62.59,17.55,36.2,90.28,268,0.576
2026-05-17,13,C-VIC-006-003,98.8,81.8,20.88,32.16,84.68,286,0.719
2026-05-17,14,C-VIC-006-003,98.86,85.66,20.06,28.87,82.39,264,0.543
2026-05-17,15,C-VIC-006-003,99.06,77.24,19.88,35.34,88.63,313,0.554
2026-05-17,16,C-VIC-006-003,98.8,89.02,23.97,30.96,79.95,221,0.62
2026-05-17,17,C-VIC-006-003,98.89,93.61,21.63,26.99,64.82,217,0.507
2026-05-17,18,C-VIC-006-003,99.05,89.81,21.93,31.08,63.52,213,0.326
2026-05-17,19,C-VIC-006-003,98.95,95.96,23.43,30.38,57.24,185,0.518
2026-05-17,20,C-VIC-006-003,98.68,84.63,23.84,30.33,51.75,116,0.389
2026-05-17,21,C-VIC-006-003,98.9,96.74,23.39,28.68,45.57,127,0.499
2026-05-17,22,C-VIC-006-003,98.9,96.48,21.9,29.27,45.47,115,0.354
2026-05-17,23,C-VIC-006-003,98.67,90.66,24.32,29.85,35.68,178,0.469
2026-05-18,0,C-VIC-006-003,98.96,91.65,23.2,31.98,40.18,73,0.406
2026-05-18,1,C-VIC-006-003,98.95,91.07,21.7,30.52,42.5,127,0.325
2026-05-18,2,C-VIC-006-003,98.81,98.54,20.89,29.6,41.74,113,0.379
2026-05-18,3,C-VIC-006-003,98.71,88.25,23.74,29.61,53.38,150,0.522
2026-05-18,4,C-VIC-006-003,98.6,93.68,22.13,30.05,53.4,122,0.113
2026-05-18,5,C-VIC-006-003,98.73,93.31,21.92,27.02,62.22,135,0.364
2026-05-18,6,C-VIC-006-003,98.79,93.94,24.33,33.46,64.06,190,0.336
2026-05-18,7,C-VIC-006-003,98.84,92.06,24.62,29.47,73.24,222,0.194
2026-05-18,8,C-VIC-006-003,98.71,96.42,22.2,29.67,79.76,220,0.6
2026-05-18,9,C-VIC-006-003,98.51,88.16,22.89,31.51,72.97,248,0.526
2026-05-18,10,C-VIC-006-003,99.23,71.19,19.66,35.45,90.97,240,0.697
2026-05-18,11,C-VIC-006-003,98.72,73.41,18.63,36.49,87.39,264,0.456
2026-05-18,12,C-VIC-006-003,98.88,78.6,18.48,32.57,88.98,318,0.474
2026-05-18,13,C-VIC-006-003,98.79,62.2,15.95,41.29,90.67,256,0.598
2026-05-18,14,C-VIC-006-003,98.43,73.1,20.15,36.88,86.45,307,0.735
2026-05-18,15,C-VIC-006-003,98.7,97.06,21.43,29.73,80.96,241,0.523
2026-05-18,16,C-VIC-006-003,98.77,95.85,21.48,30.78,76.09,243,0.287
2026-05-18,17,C-VIC-006-003,98.74,88.54,21.64,30.05,70.98,203,0.446
2026-05-18,18,C-VIC-006-003,98.59,93.23,23.36,31.76,66.47,183,0.0
2026-05-18,19,C-VIC-006-003,98.73,99.78,24.0,30.18,57.81,170,0.562
2026-05-18,20,C-VIC-006-003,98.95,95.41,23.18,30.04,54.57,149,0.197
2026-05-18,21,C-VIC-006-003,98.74,96.65,22.42,30.22,46.56,166,0.604
2026-05-18,22,C-VIC-006-003,98.93,95.17,21.23,29.78,50.49,149,0.327
2026-05-18,23,C-VIC-006-003,98.84,95.54,21.55,31.06,43.42,88,0.395
2026-05-19,0,C-VIC-006-003,98.87,89.74,21.2,30.43,41.27,136,0.369
2026-05-19,1,C-VIC-006-003,98.74,93.02,24.03,29.52,40.08,127,0.284
2026-05-19,2,C-VIC-006-003,98.59,92.04,23.38,27.06,40.99,99,0.527
2026-05-19,3,C-VIC-006-003,98.77,93.54,22.94,28.44,40.8,150,0.6
2026-05-19,4,C-VIC-006-003,98.56,93.47,23.81,33.2,52.81,152,0.271
2026-05-19,5,C-VIC-006-003,98.74,85.83,23.27,30.77,61.41,204,0.192
2026-05-19,6,C-VIC-006-003,98.85,93.16,23.05,28.78,70.31,211,0.363
2026-05-19,7,C-VIC-006-003,98.95,94.04,21.28,28.3,71.23,201,0.141
2026-05-19,8,C-VIC-006-003,99.05,95.23,24.23,32.11,71.05,233,0.649
2026-05-19,9,C-VIC-006-003,98.49,89.69,19.82,32.37,83.61,251,0.582
2026-05-19,10,C-VIC-006-003,98.77,85.64,19.89,27.66,82.57,281,0.22
2026-05-19,11,C-VIC-006-003,98.65,49.36,12.43,40.47,98.75,289,0.951
2026-05-19,12,C-VIC-006-003,98.76,66.05,14.93,38.68,91.74,275,0.608
2026-05-19,13,C-VIC-006-003,98.8,77.39,20.19,32.57,86.25,244,0.75
2026-05-19,14,C-VIC-006-003,99.0,60.17,16.63,36.75,90.42,230,0.628
