date_key,cell_id,voice_minutes,data_gb,sms_count
2026-05-09,C-HAM-016-002,897.3,302.05,549
2026-05-10,C-HAM-016-002,771.2,302.02,817
2026-05-11,C-HAM-016-002,1307.5,312.39,799
2026-05-12,C-HAM-016-002,1197.8,325.58,786
2026-05-13,C-HAM-016-002,1105.4,294.47,666
2026-05-14,C-HAM-016-002,1058.7,310.97,814
2026-05-15,C-HAM-016-002,1279.3,343.3,653
2026-05-16,C-HAM-016-002,907.2,410.76,615
2026-05-17,C-HAM-016-002,709.1,407.95,789
2026-05-18,C-HAM-016-002,1089.6,286.05,758
2026-05-19,C-HAM-016-002,1311.9,292.24,637
2026-05-20,C-HAM-016-002,1209.2,289.42,757
2026-05-21,C-HAM-016-002,1217.0,338.8,737
2026-05-22,C-HAM-016-002,1244.2,321.77,672
2026-05-23,C-HAM-016-002,913.7,365.65,615
2026-05-24,C-HAM-016-002,876.1,322.43,643
2026-05-25,C-HAM-016-002,997.3,338.69,635
2026-05-26,C-HAM-016-002,1107.3,277.48,808
2026-05-27,C-HAM-016-002,1266.9,273.72,787
2026-05-28,C-HAM-016-002,1200.8,271.37,635
2026-05-29,C-HAM-016-002,1095.8,332.15,668
2026-05-30,C-HAM-016-002,840.3,407.06,569
2026-05-31,C-HAM-016-002,729.4,399.52,624
2026-05-04,C-HAM-016-003,1641.4,451.38,639
2026-05-05,C-HAM-016-003,1488.0,477.96,789
2026-05-06,C-HAM-016-003,1854.3,453.71,833
2026-05-07,C-HAM-016-003,1493.1,448.98,628
2026-05-08,C-HAM-016-003,1441.9,447.34,790
2026-05-09,C-HAM-016-003,1254.1,497.75,630
2026-05-10,C-HAM-016-003,1050.9,490.65,813
2026-05-11,C-HAM-016-003,1693.9,386.98,690
2026-05-12,C-HAM-016-003,1389.9,396.15,742
2026-05-13,C-HAM-016-003,1425.2,387.93,856
2026-05-14,C-HAM-016-003,1592.5,455.58,767
2026-05-15,C-HAM-016-003,1816.9,459.77,913
2026-05-16,C-HAM-016-003,1064.0,559.99,893
2026-05-17,C-HAM-016-003,1031.4,555.15,639
2026-05-18,C-HAM-016-003,1700.1,513.09,841
2026-05-19,C-HAM-016-003,1855.4,503.58,774
2026-05-20,C-HAM-016-003,1532.9,384.3,653
2026-05-21,C-HAM-016-003,1478.0,391.79,632
2026-05-22,C-HAM-016-003,1841.7,466.83,703
2026-05-23,C-HAM-016-003,1301.1,608.76,628
2026-05-24,C-HAM-016-003,992.4,549.49,835
2026-05-25,C-HAM-016-003,1823.4,458.61,727
2026-05-26,C-HAM-016-003,1521.7,499.56,706
2026-05-27,C-HAM-016-003,1687.5,431.91,756
2026-05-28,C-HAM-016-003,1817.5,421.97,656
2026-05-29,C-HAM-016-003,1537.7,474.2,686
2026-05-30,C-HAM-016-003,1071.9,466.2,723
2026-05-31,C-HAM-016-003,1253.3,498.36,846
2026-05-04,C-WPG-003-001,2221.1,1329.3,1050
2026-05-05,C-WPG-003-001,1985.7,1104.69,901
2026-05-06,C-WPG-003-001,2276.0,956.54,840
2026-05-07,C-WPG-003-001,1848.6,1130.39,1028
2026-05-08,C-WPG-003-001,1996.8,1063.49,750
2026-05-09,C-WPG-003-001,1365.2,1267.17,1028
2026-05-10,C-WPG-003-001,1406.5,1422.12,774
2026-05-11,C-WPG-003-001,1995.0,1098.48,959
2026-05-12,C-WPG-003-001,2006.4,992.85,745
2026-05-13,C-WPG-003-001,2013.7,1112.88,862
2026-05-14,C-WPG-003-001,1811.9,1002.47,762
2026-05-15,C-WPG-003-001,2215.4,1262.81,891
2026-05-16,C-WPG-003-001,1472.8,1535.27,902
2026-05-17,C-WPG-003-001,1503.4,1394.09,988
2026-05-18,C-WPG-003-001,1761.7,1014.58,778
2026-05-19,C-WPG-003-001,2313.2,1009.42,783
2026-05-20,C-WPG-003-001,1856.1,1319.55,1034
2026-05-21,C-WPG-003-001,2068.3,963.31,795
2026-05-22,C-WPG-003-001,2192.0,1210.84,795
2026-05-23,C-WPG-003-001,1442.5,1407.53,779
2026-05-24,C-WPG-003-001,1379.9,1174.87,757
2026-05-25,C-WPG-003-001,1749.2,977.33,936
2026-05-26,C-WPG-003-001,2296.9,1054.35,770
2026-05-27,C-WPG-003-001,2170.5,1052.06,878
2026-05-28,C-WPG-003-001,1916.1,1200.89,997
2026-05-29,C-WPG-003-001,2173.3,1227.74,854
2026-05-30,C-WPG-003-001,1244.5,1164.56,1005
2026-05-31,C-WPG-003-001,1501.9,1339.31,796
2026-05-04,C-WPG-003-002,1120.9,278.22,754
2026-05-05,C-WPG-003-002,1160.8,223.46,745
2026-05-06,C-WPG-003-002,1004.0,272.68,815
2026-05-07,C-WPG-003-002,1187.1,271.58,656
2026-05-08,C-WPG-003-002,1078.8,206.27,747
2026-05-09,C-WPG-003-002,812.9,250.02,614
2026-05-10,C-WPG-003-002,872.8,238.12,828
2026-05-11,C-WPG-003-002,1163.0,278.27,852
2026-05-12,C-WPG-003-002,1015.8,249.64,837
2026-05-13,C-WPG-003-002,1109.2,206.85,766
2026-05-14,C-WPG-003-002,1073.3,268.46,614
2026-05-15,C-WPG-003-002,994.7,281.51,658
2026-05-16,C-WPG-003-002,776.3,286.12,630
2026-05-17,C-WPG-003-002,764.5,294.53,815
2026-05-18,C-WPG-003-002,1236.4,221.73,675
2026-05-19,C-WPG-003-002,980.0,244.36,760
2026-05-20,C-WPG-003-002,1164.7,238.36,804
2026-05-21,C-WPG-003-002,1243.9,231.83,695
2026-05-22,C-WPG-003-002,1208.8,264.64,619
2026-05-23,C-WPG-003-002,691.6,285.81,683
2026-05-24,C-WPG-003-002,673.5,259.58,714
2026-05-25,C-WPG-003-002,1212.7,285.9,741
2026-05-26,C-WPG-003-002,1182.9,220.57,740
2026-05-27,C-WPG-003-002,1105.9,266.52,702
2026-05-28,C-WPG-003-002,961.8,206.45,830
2026-05-29,C-WPG-003-002,1117.2,228.15,799
2026-05-30,C-WPG-003-002,653.6,297.19,578
2026-05-31,C-WPG-003-002,748.9,312.57,673
2026-05-04,C-WPG-003-003,1966.0,425.38,835
2026-05-05,C-WPG-003-003,2182.3,431.75,793
2026-05-06,C-WPG-003-003,2417.1,534.3,782
2026-05-07,C-WPG-003-003,2232.3,433.65,940
2026-05-08,C-WPG-003-003,2053.3,462.71,874
2026-05-09,C-WPG-003-003,1296.2,610.36,781
2026-05-10,C-WPG-003-003,1732.2,603.71,784
2026-05-11,C-WPG-003-003,2249.6,509.78,782
2026-05-12,C-WPG-003-003,2097.0,448.01,906
2026-05-13,C-WPG-003-003,1866.4,415.04,906
2026-05-14,C-WPG-003-003,2329.9,491.89,677
2026-05-15,C-WPG-003-003,2458.9,454.11,728
2026-05-16,C-WPG-003-003,1507.5,495.6,943
2026-05-17,C-WPG-003-003,1610.9,516.03,817
2026-05-18,C-WPG-003-003,2374.3,468.65,787
2026-05-19,C-WPG-003-003,1978.4,461.29,770
2026-05-20,C-WPG-003-003,2338.3,435.12,773
2026-05-21,C-WPG-003-003,2086.6,403.05,751
2026-05-22,C-WPG-003-003,2201.0,521.77,882
2026-05-23,C-WPG-003-003,1592.4,511.07,850
2026-05-24,C-WPG-003-003,1490.3,566.93,801
2026-05-25,C-WPG-003-003,2268.9,459.7,894
2026-05-26,C-WPG-003-003,2176.2,422.53,938
2026-05-27,C-WPG-003-003,2008.8,396.16,717
2026-05-28,C-WPG-003-003,1967.4,400.33,936
2026-05-29,C-WPG-003-003,2242.1,393.06,848
2026-05-30,C-WPG-003-003,1497.8,564.92,670
2026-05-31,C-WPG-003-003,1730.2,482.02,901
2026-05-04,C-QBC-011-001,1962.8,392.14,1509
2026-05-05,C-QBC-011-001,1955.8,490.61,1339
2026-05-06,C-QBC-011-001,1760.0,503.26,1531
2026-05-07,C-QBC-011-001,1863.1,450.71,1097
2026-05-08,C-QBC-011-001,1766.1,394.52,1160
2026-05-09,C-QBC-011-001,1258.4,506.48,1299
2026-05-10,C-QBC-011-001,1532.8,469.83,1099
2026-05-11,C-QBC-011-001,2018.8,400.11,1481
2026-05-12,C-QBC-011-001,2192.6,495.05,1544
2026-05-13,C-QBC-011-001,1793.0,397.12,1498
2026-05-14,C-QBC-011-001,1941.0,419.67,1103
2026-05-15,C-QBC-011-001,1675.4,397.16,1516
2026-05-16,C-QBC-011-001,1157.8,556.05,1206
2026-05-17,C-QBC-011-001,1230.8,536.6,1373
2026-05-18,C-QBC-011-001,2000.5,459.96,1283
2026-05-19,C-QBC-011-001,1918.5,501.58,1320
2026-05-20,C-QBC-011-001,1824.3,405.68,1527
2026-05-21,C-QBC-011-001,1636.2,448.03,1145
2026-05-22,C-QBC-011-001,1949.9,433.16,1585
2026-05-23,C-QBC-011-001,1537.1,535.03,1234
2026-05-24,C-QBC-011-001,1230.0,513.07,1284
2026-05-25,C-QBC-011-001,1710.6,369.52,1336
2026-05-26,C-QBC-011-001,1817.5,378.58,1516
2026-05-27,C-QBC-011-001,1682.1,406.51,1084
2026-05-28,C-QBC-011-001,2201.5,416.38,1142
2026-05-29,C-QBC-011-001,2092.0,445.45,1328
2026-05-30,C-QBC-011-001,1346.4,518.15,1446
2026-05-31,C-QBC-011-001,1169.7,568.69,1268
2026-05-04,C-QBC-011-002,1309.9,509.37,585
2026-05-05,C-QBC-011-002,1283.5,539.93,769
2026-05-06,C-QBC-011-002,1456.6,664.46,696
2026-05-07,C-QBC-011-002,1505.6,672.91,576
2026-05-08,C-QBC-011-002,1492.6,695.41,731
2026-05-09,C-QBC-011-002,983.5,687.94,622
2026-05-10,C-QBC-011-002,932.4,659.08,806
2026-05-11,C-QBC-011-002,1318.2,690.76,607
2026-05-12,C-QBC-011-002,1423.7,664.72,704
2026-05-13,C-QBC-011-002,1592.4,668.91,671
2026-05-14,C-QBC-011-002,1455.2,630.79,733
2026-05-15,C-QBC-011-002,1320.5,708.83,659
2026-05-16,C-QBC-011-002,1073.2,662.56,601
2026-05-17,C-QBC-011-002,872.6,776.6,772
2026-05-18,C-QBC-011-002,1315.2,516.34,639
2026-05-19,C-QBC-011-002,1633.6,509.21,781
2026-05-20,C-QBC-011-002,1314.7,617.75,605
2026-05-21,C-QBC-011-002,1661.4,672.5,824
2026-05-22,C-QBC-011-002,1234.8,643.01,799
2026-05-23,C-QBC-011-002,917.1,720.58,749
2026-05-24,C-QBC-011-002,1089.6,616.7,620
2026-05-25,C-QBC-011-002,1584.1,673.46,732
2026-05-26,C-QBC-011-002,1437.7,604.72,623
2026-05-27,C-QBC-011-002,1432.5,599.13,753
2026-05-28,C-QBC-011-002,1371.9,554.9,585
2026-05-29,C-QBC-011-002,1569.2,513.45,679
2026-05-30,C-QBC-011-002,887.7,595.41,667
2026-05-31,C-QBC-011-002,901.2,626.86,804
2026-05-04,C-QBC-011-003,1732.2,950.71,628
2026-05-05,C-QBC-011-003,1743.9,1029.19,738
2026-05-06,C-QBC-011-003,1791.7,1127.65,624
2026-05-07,C-QBC-011-003,1582.6,1105.55,600
2026-05-08,C-QBC-011-003,1375.4,1323.0,739
2026-05-09,C-QBC-011-003,1079.7,1527.96,558
2026-05-10,C-QBC-011-003,1264.6,1452.14,554
2026-05-11,C-QBC-011-003,1586.2,1158.49,634
2026-05-12,C-QBC-011-003,1522.3,1315.55,641
2026-05-13,C-QBC-011-003,1408.2,1237.53,733
2026-05-14,C-QBC-011-003,1618.2,1002.13,595
2026-05-15,C-QBC-011-003,1466.6,1155.43,577
2026-05-16,C-QBC-011-003,1185.0,1211.84,647
2026-05-17,C-QBC-011-003,1204.2,1422.64,525
2026-05-18,C-QBC-011-003,1792.0,1239.57,619
2026-05-19,C-QBC-011-003,1512.9,1223.65,672
2026-05-20,C-QBC-011-003,1748.2,1035.65,639
2026-05-21,C-QBC-011-003,1706.4,1277.78,672
2026-05-22,C-QBC-011-003,1744.2,1018.41,578
2026-05-23,C-QBC-011-003,1115.0,1260.85,564
2026-05-24,C-QBC-011-003,1062.2,1144.47,572
2026-05-25,C-QBC-011-003,1462.0,1008.9,702
2026-05-26,C-QBC-011-003,1415.8,1276.39,651
2026-05-27,C-QBC-011-003,1749.9,1235.75,629
2026-05-28,C-QBC-011-003,1580.3,1146.4,681
2026-05-29,C-QBC-011-003,1583.0,1165.2,627
2026-05-30,C-QBC-011-003,1002.9,1524.24,665
2026-05-31,C-QBC-011-003,1112.6,1220.09,627
2026-05-04,C-VAN-007-001,1310.1,374.8,817
2026-05-05,C-VAN-007-001,1427.7,302.05,815
2026-05-06,C-VAN-007-001,1468.0,365.53,837
2026-05-07,C-VAN-007-001,1602.4,325.45,799
2026-05-08,C-VAN-007-001,1547.2,278.28,693
2026-05-09,C-VAN-007-001,929.2,339.74,817
2026-05-10,C-VAN-007-001,879.5,407.7,657
2026-05-11,C-VAN-007-001,1280.1,298.6,786
2026-05-12,C-VAN-007-001,1391.3,271.39,825
2026-05-13,C-VAN-007-001,1455.2,382.17,775
2026-05-14,C-VAN-007-001,1555.7,285.81,770
2026-05-15,C-VAN-007-001,1407.6,367.91,944
2026-05-16,C-VAN-007-001,1028.5,335.32,699
2026-05-17,C-VAN-007-001,923.8,320.99,649
2026-05-18,C-VAN-007-001,1272.9,299.94,677
2026-05-19,C-VAN-007-001,1577.4,289.12,687
2026-05-20,C-VAN-007-001,1327.0,278.16,929
2026-05-21,C-VAN-007-001,1286.6,339.58,740
2026-05-22,C-VAN-007-001,1550.2,324.97,657
2026-05-23,C-VAN-007-001,1133.1,396.13,920
2026-05-24,C-VAN-007-001,1117.5,393.87,833
2026-05-25,C-VAN-007-001,1518.1,358.97,838
2026-05-26,C-VAN-007-001,1483.4,285.72,678
2026-05-27,C-VAN-007-001,1494.9,289.94,832
2026-05-28,C-VAN-007-001,1590.5,362.39,752
2026-05-29,C-VAN-007-001,1321.8,326.88,742
2026-05-30,C-VAN-007-001,1058.7,366.85,823
2026-05-31,C-VAN-007-001,1140.2,360.17,767
2026-05-04,C-VAN-007-002,1399.0,192.74,933
2026-05-05,C-VAN-007-002,1585.8,246.63,1202
2026-05-06,C-VAN-007-002,1408.3,234.89,843
2026-05-07,C-VAN-007-002,1662.8,255.84,1141
2026-05-08,C-VAN-007-002,1393.1,242.28,952
2026-05-09,C-VAN-007-002,1006.9,238.88,878
2026-05-10,C-VAN-007-002,1084.5,220.41,1034
2026-05-11,C-VAN-007-002,1435.3,235.81,862
2026-05-12,C-VAN-007-002,1384.0,221.1,885
2026-05-13,C-VAN-007-002,1622.6,209.59,1150
2026-05-14,C-VAN-007-002,1558.0,196.51,1207
2026-05-15,C-VAN-007-002,1580.9,220.8,953
2026-05-16,C-VAN-007-002,1005.2,239.66,946
2026-05-17,C-VAN-007-002,993.3,255.74,1099
2026-05-18,C-VAN-007-002,1433.5,219.44,945
2026-05-19,C-VAN-007-002,1622.7,239.49,1111
2026-05-20,C-VAN-007-002,1574.4,244.53,845
2026-05-21,C-VAN-007-002,1419.8,191.58,969
2026-05-22,C-VAN-007-002,1373.9,206.45,961
2026-05-23,C-VAN-007-002,1013.7,284.21,1127
2026-05-24,C-VAN-007-002,1037.0,235.87,1202
2026-05-25,C-VAN-007-002,1690.9,244.92,977
2026-05-26,C-VAN-007-002,1292.3,186.29,1187
2026-05-27,C-VAN-007-002,1619.3,186.28,1227
2026-05-28,C-VAN-007-002,1563.7,226.05,839
2026-05-29,C-VAN-007-002,1275.3,253.7,1082
2026-05-30,C-VAN-007-002,1117.8,268.52,827
2026-05-31,C-VAN-007-002,916.7,231.55,1130
2026-05-04,C-VAN-007-003,1271.4,1069.8,570
2026-05-05,C-VAN-007-003,1170.9,1235.42,628
2026-05-06,C-VAN-007-003,1120.9,1411.83,511
2026-05-07,C-VAN-007-003,991.9,1327.8,679
2026-05-08,C-VAN-007-003,1008.6,1297.13,596
2026-05-09,C-VAN-007-003,828.5,1542.23,585
2026-05-10,C-VAN-007-003,853.4,1588.13,458
2026-05-11,C-VAN-007-003,1016.9,1167.69,500
2026-05-12,C-VAN-007-003,1270.6,1321.12,478
2026-05-13,C-VAN-007-003,1192.8,1284.58,654
2026-05-14,C-VAN-007-003,1130.9,1049.83,475
2026-05-15,C-VAN-007-003,953.4,1175.68,536
2026-05-16,C-VAN-007-003,695.4,1350.05,505
2026-05-17,C-VAN-007-003,763.7,1230.14,657
2026-05-18,C-VAN-007-003,1139.1,1331.3,500
2026-05-19,C-VAN-007-003,1194.5,1224.35,546
2026-05-20,C-VAN-007-003,1011.0,1367.89,624
2026-05-21,C-VAN-007-003,996.1,1242.44,496
2026-05-22,C-VAN-007-003,1161.6,1082.35,525
2026-05-23,C-VAN-007-003,781.8,1556.14,460
2026-05-24,C-VAN-007-003,772.7,1489.85,530
2026-05-25,C-VAN-007-003,977.2,1215.71,464
2026-05-26,C-VAN-007-003,968.9,1260.93,662
2026-05-27,C-VAN-007-003,1060.2,1063.99,595
2026-05-28,C-VAN-007-003,1048.8,1057.01,459
2026-05-29,C-VAN-007-003,1065.9,1234.6,618
2026-05-30,C-VAN-007-003,849.1,1230.02,674
2026-05-31,C-VAN-007-003,883.6,1317.43,621
2026-05-04,C-QBC-012-001,1355.3,170.8,915
2026-05-05,C-QBC-012-001,1488.3,192.5,1333
2026-05-06,C-QBC-012-001,1300.0,219.91,1157
2026-05-07,C-QBC-012-001,1470.9,202.33,1151
2026-05-08,C-QBC-012-001,1313.5,219.6,1288
2026-05-09,C-QBC-012-001,861.3,265.76,1312
2026-05-10,C-QBC-012-001,882.8,231.21,929
2026-05-11,C-QBC-012-001,1496.3,181.06,1170
2026-05-12,C-QBC-012-001,1492.9,183.23,1124
2026-05-13,C-QBC-012-001,1243.8,213.57,1115
2026-05-14,C-QBC-012-001,1441.3,188.34,1115
2026-05-15,C-QBC-012-001,1260.2,216.13,1175
2026-05-16,C-QBC-012-001,963.4,270.82,1051
2026-05-17,C-QBC-012-001,929.8,196.93,1240
2026-05-18,C-QBC-012-001,1446.8,172.05,1298
2026-05-19,C-QBC-012-001,1332.9,208.21,904
2026-05-20,C-QBC-012-001,1430.2,182.79,1010
2026-05-21,C-QBC-012-001,1445.4,200.69,1179
2026-05-22,C-QBC-012-001,1172.3,225.79,1303
2026-05-23,C-QBC-012-001,1072.0,219.21,915
2026-05-24,C-QBC-012-001,884.2,216.59,953
2026-05-25,C-QBC-012-001,1474.3,187.01,1010
2026-05-26,C-QBC-012-001,1456.0,232.65,934
2026-05-27,C-QBC-012-001,1518.5,173.62,1244
2026-05-28,C-QBC-012-001,1388.8,217.99,1318
2026-05-29,C-QBC-012-001,1495.0,224.3,1162
2026-05-30,C-QBC-012-001,1015.6,265.09,1242
2026-05-31,C-QBC-012-001,1069.0,199.73,1098
2026-05-04,C-QBC-012-002,1036.5,1067.55,795
2026-05-05,C-QBC-012-002,1049.0,947.77,848
2026-05-06,C-QBC-012-002,1132.6,1097.23,757
2026-05-07,C-QBC-012-002,1204.0,1138.42,1013
2026-05-08,C-QBC-012-002,1086.4,1084.12,831
2026-05-09,C-QBC-012-002,780.5,1182.52,876
2026-05-10,C-QBC-012-002,711.2,1029.12,987
2026-05-11,C-QBC-012-002,984.3,1165.52,1047
2026-05-12,C-QBC-012-002,998.9,898.76,1003
2026-05-13,C-QBC-012-002,1054.4,887.57,845
2026-05-14,C-QBC-012-002,1296.5,872.01,934
2026-05-15,C-QBC-012-002,1227.3,1048.3,1007
2026-05-16,C-QBC-012-002,928.3,1018.26,780
2026-05-17,C-QBC-012-002,898.2,993.44,769
2026-05-18,C-QBC-012-002,1231.2,1021.55,1104
2026-05-19,C-QBC-012-002,1150.7,926.85,1115
2026-05-20,C-QBC-012-002,1116.2,883.28,1032
2026-05-21,C-QBC-012-002,1173.3,940.43,965
2026-05-22,C-QBC-012-002,994.2,960.81,768
2026-05-23,C-QBC-012-002,758.3,1198.96,953
2026-05-24,C-QBC-012-002,854.9,1316.67,953
2026-05-25,C-QBC-012-002,1061.1,1012.64,950
2026-05-26,C-QBC-012-002,1275.8,1049.75,848
2026-05-27,C-QBC-012-002,1062.4,908.19,922
2026-05-28,C-QBC-012-002,1106.3,1008.46,818
2026-05-29,C-QBC-012-002,1120.4,953.27,860
2026-05-30,C-QBC-012-002,732.8,1160.28,783
2026-05-31,C-QBC-012-002,740.6,1360.95,891
2026-05-04,C-QBC-012-003,1787.8,1111.04,766
2026-05-05,C-QBC-012-003,2121.0,1061.69,872
2026-05-06,C-QBC-012-003,2015.6,880.91,1102
2026-05-07,C-QBC-012-003,2005.9,900.73,841
2026-05-08,C-QBC-012-003,1852.6,1041.7,764
2026-05-09,C-QBC-012-003,1350.7,1168.46,1006
2026-05-10,C-QBC-012-003,1606.4,1322.89,1117
2026-05-11,C-QBC-012-003,1876.6,1087.77,767
2026-05-12,C-QBC-012-003,1899.8,919.73,880
2026-05-13,C-QBC-012-003,2149.4,946.82,761
2026-05-14,C-QBC-012-003,2151.4,907.77,815
2026-05-15,C-QBC-012-003,2355.0,1042.04,1128
2026-05-16,C-QBC-012-003,1595.6,944.36,1105
2026-05-17,C-QBC-012-003,1607.9,1105.93,1105
2026-05-18,C-QBC-012-003,2392.8,1070.98,1049
2026-05-19,C-QBC-012-003,2233.2,836.5,820
2026-05-20,C-QBC-012-003,2054.5,947.7,1124
2026-05-21,C-QBC-012-003,1851.7,920.55,800
2026-05-22,C-QBC-012-003,2282.5,908.33,1125
2026-05-23,C-QBC-012-003,1659.7,1260.62,885
2026-05-24,C-QBC-012-003,1538.5,1011.4,1073
2026-05-25,C-QBC-012-003,2076.3,1061.55,971
2026-05-26,C-QBC-012-003,2206.2,962.83,1097
2026-05-27,C-QBC-012-003,1905.6,819.25,797
2026-05-28,C-QBC-012-003,2039.9,977.51,772
2026-05-29,C-QBC-012-003,2077.6,1063.0,1014
2026-05-30,C-QBC-012-003,1627.3,1192.67,920
2026-05-31,C-QBC-012-003,1278.8,992.65,906
2026-05-04,C-TOR-017-001,1129.6,511.94,1118
2026-05-05,C-TOR-017-001,1086.4,429.65,1147
2026-05-06,C-TOR-017-001,1315.2,394.28,1045
2026-05-07,C-TOR-017-001,1118.3,514.01,856
2026-05-08,C-TOR-017-001,1193.7,391.49,954
2026-05-09,C-TOR-017-001,798.7,501.61,850
2026-05-10,C-TOR-017-001,723.8,588.0,819
2026-05-11,C-TOR-017-001,1086.2,503.13,886
2026-05-12,C-TOR-017-001,1087.2,464.82,803
2026-05-13,C-TOR-017-001,1131.0,488.4,954
2026-05-14,C-TOR-017-001,1245.9,448.94,1167
2026-05-15,C-TOR-017-001,1187.2,387.06,807
2026-05-16,C-TOR-017-001,788.2,547.43,930
2026-05-17,C-TOR-017-001,731.0,508.36,1055
2026-05-18,C-TOR-017-001,1231.0,485.88,1007
2026-05-19,C-TOR-017-001,1244.3,458.59,844
2026-05-20,C-TOR-017-001,993.5,380.54,888
2026-05-21,C-TOR-017-001,1088.9,489.6,1094
2026-05-22,C-TOR-017-001,1128.9,519.09,833
2026-05-23,C-TOR-017-001,833.1,465.19,1130
2026-05-24,C-TOR-017-001,1366.0,1744.21,1519
2026-05-25,C-TOR-017-001,1019.4,377.65,908
2026-05-26,C-TOR-017-001,1110.8,454.5,955
2026-05-27,C-TOR-017-001,1118.5,403.84,962
2026-05-28,C-TOR-017-001,1242.3,407.56,905
2026-05-29,C-TOR-017-001,1148.4,464.24,958
2026-05-30,C-TOR-017-001,872.7,438.55,805
2026-05-31,C-TOR-017-001,786.3,480.45,799
2026-05-04,C-TOR-017-002,1275.0,435.61,714
2026-05-05,C-TOR-017-002,1207.3,490.36,686
2026-05-06,C-TOR-017-002,1139.9,520.36,854
2026-05-07,C-TOR-017-002,1271.8,557.66,654
2026-05-08,C-TOR-017-002,1121.4,575.5,798
2026-05-09,C-TOR-017-002,751.3,485.69,814
2026-05-10,C-TOR-017-002,768.7,656.33,825
2026-05-11,C-TOR-017-002,1001.8,432.06,693
2026-05-12,C-TOR-017-002,1000.1,573.79,778
2026-05-13,C-TOR-017-002,1320.7,569.4,829
2026-05-14,C-TOR-017-002,1246.7,459.41,678
2026-05-15,C-TOR-017-002,1138.3,426.18,697
2026-05-16,C-TOR-017-002,786.8,530.68,699
2026-05-17,C-TOR-017-002,826.1,514.02,588
2026-05-18,C-TOR-017-002,1270.7,477.34,647
2026-05-19,C-TOR-017-002,1016.4,470.6,810
2026-05-20,C-TOR-017-002,987.1,529.63,812
2026-05-21,C-TOR-017-002,1061.2,446.34,669
2026-05-22,C-TOR-017-002,1046.7,484.54,617
2026-05-23,C-TOR-017-002,770.1,645.83,648
2026-05-24,C-TOR-017-002,1541.8,1526.98,829
2026-05-25,C-TOR-017-002,1104.9,441.46,678
2026-05-26,C-TOR-017-002,1072.8,543.85,784
2026-05-27,C-TOR-017-002,1306.5,466.31,736
2026-05-28,C-TOR-017-002,1046.6,519.22,634
2026-05-29,C-TOR-017-002,1127.7,519.86,648
2026-05-30,C-TOR-017-002,815.4,614.89,746
2026-05-31,C-TOR-017-002,874.3,619.08,628
2026-05-04,C-TOR-017-003,1694.9,451.65,1473
2026-05-05,C-TOR-017-003,1945.8,393.97,1112
2026-05-06,C-TOR-017-003,1593.4,461.76,1322
2026-05-07,C-TOR-017-003,1525.1,435.44,1125
2026-05-08,C-TOR-017-003,1868.6,470.98,1086
2026-05-09,C-TOR-017-003,1102.6,431.07,1069
2026-05-10,C-TOR-017-003,1250.8,571.19,1178
2026-05-11,C-TOR-017-003,1561.4,372.02,1228
2026-05-12,C-TOR-017-003,1671.3,437.87,1158
2026-05-13,C-TOR-017-003,1543.3,472.96,1022
2026-05-14,C-TOR-017-003,1485.1,380.92,1138
2026-05-15,C-TOR-017-003,1579.4,446.04,1363
2026-05-16,C-TOR-017-003,1389.1,556.77,1161
2026-05-17,C-TOR-017-003,1105.8,451.13,1466
2026-05-18,C-TOR-017-003,1665.0,377.95,1265
2026-05-19,C-TOR-017-003,1819.3,427.99,1096
2026-05-20,C-TOR-017-003,1795.7,498.67,1465
2026-05-21,C-TOR-017-003,1874.5,374.23,1109
2026-05-22,C-TOR-017-003,1793.5,471.13,1164
2026-05-23,C-TOR-017-003,1373.6,445.65,1449
2026-05-24,C-TOR-017-003,2433.0,1509.04,1846
2026-05-25,C-TOR-017-003,1772.7,420.17,1501
2026-05-26,C-TOR-017-003,1666.9,379.16,1202
2026-05-27,C-TOR-017-003,1716.5,368.56,1278
2026-05-28,C-TOR-017-003,1958.0,395.05,1370
2026-05-29,C-TOR-017-003,1650.0,416.97,1304
2026-05-30,C-TOR-017-003,1311.8,559.16,1018
2026-05-31,C-TOR-017-003,1184.1,493.09,1048
2026-05-04,C-QBC-013-001,1610.5,1359.66,623
2026-05-05,C-QBC-013-001,2046.5,1059.7,549
2026-05-06,C-QBC-013-001,1955.4,1182.18,695
2026-05-07,C-QBC-013-001,2079.8,1171.32,678
2026-05-08,C-QBC-013-001,1841.8,1150.01,568
2026-05-09,C-QBC-013-001,1296.7,1303.3,561
2026-05-10,C-QBC-013-001,1302.1,1578.25,590
2026-05-11,C-QBC-013-001,1932.0,1352.37,676
2026-05-12,C-QBC-013-001,1895.2,1081.35,542
2026-05-13,C-QBC-013-001,1664.4,1182.72,670
2026-05-14,C-QBC-013-001,1585.1,1051.69,496
2026-05-15,C-QBC-013-001,1817.2,1380.24,595
2026-05-16,C-QBC-013-001,1267.0,1551.84,536
2026-05-17,C-QBC-013-001,1186.1,1480.71,539
2026-05-18,C-QBC-013-001,2010.5,1387.05,540
2026-05-19,C-QBC-013-001,1938.2,1384.46,616
2026-05-20,C-QBC-013-001,2083.4,1428.77,560
2026-05-21,C-QBC-013-001,1937.8,1393.76,486
2026-05-22,C-QBC-013-001,1698.2,1413.37,674
2026-05-23,C-QBC-013-001,1290.3,1498.01,646
2026-05-24,C-QBC-013-001,1165.0,1414.14,599
