snapshot_date,employee_id,department_id,role_id,location_id,manager_id,fte,base_salary_cad
2025-02-28,EMP-00217,DPT-007,ROL-004,LOC-001,EMP-00539,1.0,165000
2025-02-28,EMP-00219,DPT-001,ROL-001,LOC-005,,1.0,83000
2025-02-28,EMP-00220,DPT-004,ROL-001,LOC-007,EMP-00494,1.0,92000
2025-02-28,EMP-00221,DPT-021,ROL-024,LOC-001,,1.0,148000
2025-02-28,EMP-00222,DPT-020,ROL-030,LOC-006,EMP-00753,1.0,201000
2025-02-28,EMP-00223,DPT-002,ROL-001,LOC-006,EMP-00907,1.0,88000
2025-02-28,EMP-00225,DPT-024,ROL-022,LOC-003,EMP-00688,1.0,85000
2025-02-28,EMP-00227,DPT-025,ROL-024,LOC-007,EMP-00326,1.0,145000
2025-02-28,EMP-00229,DPT-022,ROL-022,LOC-001,EMP-00129,1.0,85000
2025-02-28,EMP-00230,DPT-006,ROL-004,LOC-001,EMP-00134,1.0,161000
2025-02-28,EMP-00231,DPT-006,ROL-003,LOC-001,EMP-00846,1.0,128000
2025-02-28,EMP-00232,DPT-009,ROL-021,LOC-004,EMP-00950,1.0,130000
2025-02-28,EMP-00233,DPT-012,ROL-014,LOC-004,EMP-00942,1.0,129000
2025-02-28,EMP-00235,DPT-003,ROL-002,LOC-001,EMP-01092,1.0,114000
2025-02-28,EMP-00236,DPT-001,ROL-005,LOC-004,EMP-00580,1.0,209000
2025-02-28,EMP-00237,DPT-022,ROL-034,LOC-001,EMP-00005,1.0,312000
2025-02-28,EMP-00239,DPT-001,ROL-027,LOC-002,EMP-00591,1.0,270000
2025-02-28,EMP-00240,DPT-023,ROL-023,LOC-001,,1.0,103000
2025-02-28,EMP-00242,DPT-019,ROL-034,LOC-006,EMP-00971,1.0,317000
2025-02-28,EMP-00243,DPT-018,ROL-015,LOC-004,EMP-01051,1.0,71000
2025-02-28,EMP-00245,DPT-005,ROL-004,LOC-004,EMP-00098,1.0,159000
2025-02-28,EMP-00246,DPT-011,ROL-010,LOC-001,EMP-00378,1.0,78000
2025-02-28,EMP-00248,DPT-004,ROL-003,LOC-002,EMP-00494,1.0,125000
2025-02-28,EMP-00251,DPT-008,ROL-001,LOC-004,EMP-00997,1.0,85000
2025-02-28,EMP-00252,DPT-020,ROL-018,LOC-004,EMP-00608,1.0,65000
2025-02-28,EMP-00253,DPT-020,ROL-019,LOC-001,EMP-00753,1.0,84000
2025-02-28,EMP-00254,DPT-004,ROL-004,LOC-001,,1.0,168000
2025-02-28,EMP-00255,DPT-017,ROL-027,LOC-004,EMP-00001,1.0,258000
2025-02-28,EMP-00256,DPT-009,ROL-025,LOC-001,EMP-00950,1.0,196000
2025-02-28,EMP-00257,DPT-018,ROL-016,LOC-007,EMP-00554,1.0,92000
2025-02-28,EMP-00258,DPT-003,ROL-003,LOC-003,EMP-01092,1.0,136000
2025-02-28,EMP-00259,DPT-024,ROL-022,LOC-004,EMP-00688,1.0,82000
2025-02-28,EMP-00260,DPT-005,ROL-002,LOC-007,EMP-00419,1.0,109000
2025-02-28,EMP-00261,DPT-012,ROL-011,LOC-004,,1.0,109000
2025-02-28,EMP-00262,DPT-016,ROL-016,LOC-003,EMP-01069,1.0,92000
2025-02-28,EMP-00265,DPT-007,ROL-004,LOC-001,EMP-00539,1.0,168000
2025-02-28,EMP-00266,DPT-017,ROL-016,LOC-001,EMP-00475,1.0,93000
2025-02-28,EMP-00267,DPT-018,ROL-017,LOC-004,EMP-00584,1.0,120000
2025-02-28,EMP-00268,DPT-021,ROL-024,LOC-001,EMP-00456,1.0,140000
2025-02-28,EMP-00269,DPT-006,ROL-003,LOC-001,EMP-00118,1.0,124000
2025-02-28,EMP-00270,DPT-009,ROL-008,LOC-004,EMP-00256,1.0,135000
2025-02-28,EMP-00271,DPT-004,ROL-004,LOC-003,EMP-01099,1.0,172000
2025-02-28,EMP-00272,DPT-012,ROL-012,LOC-005,EMP-00942,1.0,139000
2025-02-28,EMP-00273,DPT-014,ROL-014,LOC-002,EMP-00062,1.0,141000
2025-02-28,EMP-00274,DPT-023,ROL-023,LOC-004,,1.0,111000
2025-02-28,EMP-00275,DPT-001,ROL-031,LOC-001,EMP-00591,1.0,198000
2025-02-28,EMP-00276,DPT-021,ROL-024,LOC-001,EMP-00653,1.0,137000
2025-02-28,EMP-00278,DPT-003,ROL-002,LOC-001,EMP-00305,1.0,103000
2025-02-28,EMP-00279,DPT-013,ROL-010,LOC-001,EMP-00675,1.0,86000
2025-02-28,EMP-00280,DPT-019,ROL-016,LOC-003,,1.0,92000
2025-02-28,EMP-00281,DPT-003,ROL-003,LOC-007,EMP-01089,1.0,133000
2025-02-28,EMP-00282,DPT-002,ROL-026,LOC-001,,1.0,219000
2025-02-28,EMP-00283,DPT-016,ROL-025,LOC-003,EMP-00379,1.0,183000
2025-02-28,EMP-00284,DPT-016,ROL-017,LOC-004,,1.0,120000
2025-02-28,EMP-00285,DPT-006,ROL-002,LOC-006,EMP-00784,1.0,104000
2025-02-28,EMP-00286,DPT-017,ROL-017,LOC-004,EMP-00847,1.0,125000
2025-02-28,EMP-00287,DPT-001,ROL-028,LOC-001,,1.0,241000
2025-02-28,EMP-00288,DPT-024,ROL-029,LOC-001,EMP-00324,1.0,225000
2025-02-28,EMP-00289,DPT-006,ROL-033,LOC-002,EMP-00001,1.0,332000
2025-02-28,EMP-00290,DPT-025,ROL-029,LOC-001,EMP-00005,1.0,224000
2025-02-28,EMP-00291,DPT-024,ROL-022,LOC-007,EMP-00084,1.0,84000
2025-02-28,EMP-00294,DPT-006,ROL-025,LOC-006,EMP-00289,1.0,192000
2025-02-28,EMP-00296,DPT-013,ROL-010,LOC-001,EMP-00177,1.0,79000
2025-02-28,EMP-00297,DPT-019,ROL-015,LOC-004,EMP-00971,1.0,68000
2025-02-28,EMP-00298,DPT-025,ROL-030,LOC-006,EMP-00290,1.0,210000
2025-02-28,EMP-00299,DPT-010,ROL-009,LOC-004,EMP-00884,1.0,173000
2025-02-28,EMP-00300,DPT-002,ROL-031,LOC-001,EMP-00108,1.0,186000
2025-02-28,EMP-00302,DPT-002,ROL-030,LOC-004,EMP-00108,1.0,206000
2025-02-28,EMP-00304,DPT-020,ROL-017,LOC-004,EMP-00726,1.0,113000
2025-02-28,EMP-00305,DPT-003,ROL-027,LOC-001,EMP-00515,1.0,264000
2025-02-28,EMP-00306,DPT-020,ROL-019,LOC-001,EMP-00753,1.0,76000
2025-02-28,EMP-00307,DPT-022,ROL-024,LOC-005,EMP-00682,1.0,135000
2025-02-28,EMP-00308,DPT-002,ROL-002,LOC-004,EMP-00434,1.0,104000
2025-02-28,EMP-00309,DPT-012,ROL-012,LOC-001,EMP-00086,1.0,143000
2025-02-28,EMP-00310,DPT-018,ROL-030,LOC-001,EMP-00554,1.0,217000
2025-02-28,EMP-00311,DPT-002,ROL-003,LOC-002,EMP-00491,1.0,128000
2025-02-28,EMP-00312,DPT-006,ROL-003,LOC-005,EMP-00116,1.0,125000
2025-02-28,EMP-00315,DPT-003,ROL-025,LOC-001,,1.0,187000
2025-02-28,EMP-00319,DPT-020,ROL-017,LOC-001,,1.0,114000
2025-02-28,EMP-00320,DPT-008,ROL-002,LOC-004,EMP-00997,1.0,111000
2025-02-28,EMP-00321,DPT-011,ROL-012,LOC-006,EMP-00792,1.0,132000
2025-02-28,EMP-00322,DPT-012,ROL-012,LOC-001,EMP-00942,1.0,144000
2025-02-28,EMP-00324,DPT-024,ROL-032,LOC-003,EMP-00005,1.0,354000
2025-02-28,EMP-00326,DPT-025,ROL-028,LOC-001,EMP-00290,1.0,247000
2025-02-28,EMP-00327,DPT-008,ROL-002,LOC-006,EMP-00034,1.0,106000
2025-02-28,EMP-00329,DPT-002,ROL-003,LOC-001,EMP-00491,1.0,127000
2025-02-28,EMP-00330,DPT-004,ROL-003,LOC-001,EMP-00583,1.0,130000
2025-02-28,EMP-00331,DPT-001,ROL-004,LOC-001,EMP-00949,1.0,158000
2025-02-28,EMP-00332,DPT-003,ROL-004,LOC-001,EMP-00869,1.0,159000
2025-02-28,EMP-00334,DPT-009,ROL-008,LOC-001,EMP-00758,1.0,132000
2025-02-28,EMP-00335,DPT-009,ROL-020,LOC-001,EMP-00950,1.0,113000
2025-02-28,EMP-00336,DPT-009,ROL-007,LOC-002,EMP-00301,1.0,95000
2025-02-28,EMP-00337,DPT-002,ROL-005,LOC-004,EMP-00371,1.0,195000
2025-02-28,EMP-00339,DPT-001,ROL-002,LOC-005,EMP-00591,1.0,112000
2025-02-28,EMP-00341,DPT-003,ROL-005,LOC-004,EMP-00502,1.0,214000
2025-02-28,EMP-00342,DPT-005,ROL-002,LOC-007,EMP-01039,1.0,107000
2025-02-28,EMP-00343,DPT-001,ROL-003,LOC-002,EMP-00931,1.0,127000
2025-02-28,EMP-00345,DPT-012,ROL-013,LOC-001,,1.0,110000
2025-02-28,EMP-00346,DPT-001,ROL-003,LOC-001,EMP-00591,1.0,132000
2025-02-28,EMP-00348,DPT-019,ROL-032,LOC-006,,1.0,330000
2025-02-28,EMP-00349,DPT-009,ROL-007,LOC-004,,1.0,99000
2025-02-28,EMP-00350,DPT-011,ROL-011,LOC-003,,1.0,110000
2025-02-28,EMP-00353,DPT-008,ROL-001,LOC-004,EMP-00404,1.0,87000
2025-02-28,EMP-00355,DPT-001,ROL-004,LOC-001,,1.0,165000
2025-02-28,EMP-00356,DPT-003,ROL-004,LOC-001,EMP-00515,1.0,174000
2025-02-28,EMP-00357,DPT-007,ROL-002,LOC-004,EMP-00402,1.0,105000
2025-02-28,EMP-00358,DPT-019,ROL-017,LOC-006,,1.0,123000
2025-02-28,EMP-00359,DPT-003,ROL-003,LOC-006,EMP-00869,1.0,137000
2025-02-28,EMP-00360,DPT-023,ROL-022,LOC-001,EMP-00545,1.0,78000
2025-02-28,EMP-00361,DPT-006,ROL-001,LOC-002,EMP-00791,1.0,87000
2025-02-28,EMP-00362,DPT-017,ROL-026,LOC-001,EMP-00255,1.0,209000
2025-02-28,EMP-00363,DPT-008,ROL-002,LOC-001,EMP-00997,1.0,112000
2025-02-28,EMP-00364,DPT-002,ROL-003,LOC-001,,1.0,131000
2025-02-28,EMP-00366,DPT-001,ROL-003,LOC-002,EMP-00535,1.0,130000
2025-02-28,EMP-00368,DPT-001,ROL-030,LOC-004,,1.0,207000
2025-02-28,EMP-00369,DPT-002,ROL-001,LOC-007,,1.0,92000
2025-02-28,EMP-00371,DPT-002,ROL-026,LOC-001,EMP-00108,1.0,232000
2025-02-28,EMP-00372,DPT-001,ROL-002,LOC-002,EMP-00275,1.0,112000
2025-02-28,EMP-00374,DPT-012,ROL-031,LOC-005,EMP-00003,1.0,181000
2025-02-28,EMP-00375,DPT-019,ROL-017,LOC-006,,1.0,115000
2025-02-28,EMP-00376,DPT-020,ROL-018,LOC-005,EMP-00726,1.0,64000
2025-02-28,EMP-00379,DPT-016,ROL-027,LOC-005,EMP-00001,1.0,279000
2025-02-28,EMP-00380,DPT-004,ROL-033,LOC-001,EMP-00001,1.0,328000
2025-02-28,EMP-00381,DPT-016,ROL-025,LOC-003,EMP-00379,1.0,194000
2025-02-28,EMP-00382,DPT-003,ROL-029,LOC-001,,1.0,213000
2025-02-28,EMP-00383,DPT-019,ROL-016,LOC-001,,1.0,93000
2025-02-28,EMP-00384,DPT-013,ROL-010,LOC-001,EMP-00177,1.0,81000
2025-02-28,EMP-00385,DPT-002,ROL-002,LOC-001,EMP-00907,1.0,108000
2025-02-28,EMP-00387,DPT-009,ROL-021,LOC-005,,1.0,136000
2025-02-28,EMP-00388,DPT-010,ROL-009,LOC-002,,1.0,169000
2025-02-28,EMP-00389,DPT-002,ROL-005,LOC-001,EMP-01096,1.0,205000
2025-02-28,EMP-00391,DPT-004,ROL-002,LOC-003,EMP-01099,1.0,103000
2025-02-28,EMP-00392,DPT-010,ROL-007,LOC-001,EMP-00884,1.0,102000
2025-02-28,EMP-00393,DPT-001,ROL-002,LOC-003,,1.0,109000
2025-02-28,EMP-00394,DPT-009,ROL-021,LOC-001,EMP-00256,1.0,128000
2025-02-28,EMP-00395,DPT-023,ROL-023,LOC-002,,1.0,108000
2025-02-28,EMP-00397,DPT-018,ROL-016,LOC-006,EMP-01051,1.0,93000
2025-02-28,EMP-00399,DPT-001,ROL-004,LOC-001,,1.0,166000
2025-02-28,EMP-00401,DPT-024,ROL-023,LOC-001,EMP-00455,1.0,102000
2025-02-28,EMP-00403,DPT-009,ROL-007,LOC-001,,1.0,102000
2025-02-28,EMP-00404,DPT-008,ROL-032,LOC-003,EMP-00001,1.0,342000
2025-02-28,EMP-00405,DPT-015,ROL-010,LOC-003,EMP-00710,1.0,85000
2025-02-28,EMP-00406,DPT-008,ROL-003,LOC-002,EMP-00404,1.0,130000
2025-02-28,EMP-00408,DPT-024,ROL-023,LOC-003,EMP-00725,1.0,110000
2025-02-28,EMP-00409,DPT-006,ROL-003,LOC-001,,1.0,131000
2025-02-28,EMP-00410,DPT-003,ROL-002,LOC-001,EMP-00058,1.0,110000
2025-02-28,EMP-00412,DPT-015,ROL-029,LOC-001,EMP-00563,1.0,228000
2025-02-28,EMP-00413,DPT-014,ROL-012,LOC-001,,1.0,134000
2025-02-28,EMP-00414,DPT-004,ROL-004,LOC-001,EMP-01016,1.0,160000
2025-02-28,EMP-00416,DPT-023,ROL-025,LOC-003,,1.0,177000
2025-02-28,EMP-00417,DPT-004,ROL-002,LOC-001,EMP-00155,1.0,103000
2025-02-28,EMP-00420,DPT-001,ROL-033,LOC-001,,1.0,298000
2025-02-28,EMP-00421,DPT-002,ROL-001,LOC-003,EMP-00427,1.0,85000
2025-02-28,EMP-00423,DPT-011,ROL-010,LOC-001,EMP-00378,1.0,81000
2025-02-28,EMP-00424,DPT-010,ROL-007,LOC-001,EMP-00884,1.0,101000
2025-02-28,EMP-00425,DPT-011,ROL-012,LOC-001,EMP-00792,1.0,129000
2025-02-28,EMP-00427,DPT-002,ROL-025,LOC-001,EMP-00108,1.0,190000
2025-02-28,EMP-00428,DPT-020,ROL-019,LOC-001,EMP-00662,1.0,77000
2025-02-28,EMP-00429,DPT-024,ROL-023,LOC-004,EMP-00455,1.0,110000
2025-02-28,EMP-00431,DPT-011,ROL-034,LOC-004,EMP-00003,1.0,304000
2025-02-28,EMP-00432,DPT-004,ROL-003,LOC-001,EMP-00583,1.0,135000
2025-02-28,EMP-00433,DPT-001,ROL-003,LOC-001,EMP-00949,1.0,136000
2025-02-28,EMP-00434,DPT-002,ROL-031,LOC-001,EMP-00108,1.0,192000
2025-02-28,EMP-00435,DPT-003,ROL-002,LOC-001,EMP-00838,1.0,102000
2025-02-28,EMP-00436,DPT-020,ROL-017,LOC-004,EMP-00437,1.0,114000
2025-02-28,EMP-00437,DPT-020,ROL-025,LOC-001,EMP-00753,1.0,187000
2025-02-28,EMP-00438,DPT-002,ROL-005,LOC-006,,1.0,209000
2025-02-28,EMP-00439,DPT-025,ROL-023,LOC-004,EMP-00290,1.0,113000
2025-02-28,EMP-00440,DPT-001,ROL-002,LOC-001,EMP-00275,1.0,106000
2025-02-28,EMP-00441,DPT-004,ROL-001,LOC-001,EMP-00494,1.0,84000
2025-02-28,EMP-00442,DPT-026,ROL-022,LOC-005,EMP-00022,1.0,79000
2025-02-28,EMP-00445,DPT-003,ROL-002,LOC-002,EMP-00838,1.0,111000
2025-02-28,EMP-00446,DPT-009,ROL-020,LOC-006,EMP-00301,1.0,103000
2025-02-28,EMP-00447,DPT-003,ROL-001,LOC-001,EMP-00936,1.0,86000
2025-02-28,EMP-00448,DPT-009,ROL-021,LOC-001,,1.0,134000
2025-02-28,EMP-00449,DPT-020,ROL-017,LOC-001,,1.0,117000
2025-02-28,EMP-00450,DPT-001,ROL-029,LOC-003,EMP-00591,1.0,215000
2025-02-28,EMP-00451,DPT-020,ROL-017,LOC-004,EMP-00604,1.0,120000
2025-02-28,EMP-00452,DPT-006,ROL-003,LOC-005,EMP-00134,1.0,136000
2025-02-28,EMP-00453,DPT-004,ROL-003,LOC-007,EMP-01099,1.0,124000
2025-02-28,EMP-00454,DPT-021,ROL-022,LOC-001,EMP-00461,1.0,83000
2025-02-28,EMP-00455,DPT-024,ROL-031,LOC-001,EMP-00324,1.0,190000
2025-02-28,EMP-00456,DPT-021,ROL-025,LOC-002,EMP-01004,1.0,186000
2025-02-28,EMP-00457,DPT-003,ROL-001,LOC-001,EMP-00150,1.0,85000
2025-02-28,EMP-00458,DPT-005,ROL-002,LOC-001,,1.0,108000
2025-02-28,EMP-00459,DPT-004,ROL-001,LOC-004,EMP-00583,1.0,83000
2025-02-28,EMP-00460,DPT-001,ROL-003,LOC-001,EMP-00949,1.0,126000
2025-02-28,EMP-00461,DPT-021,ROL-030,LOC-001,EMP-01004,1.0,198000
2025-02-28,EMP-00462,DPT-007,ROL-004,LOC-004,EMP-00539,1.0,163000
2025-02-28,EMP-00463,DPT-004,ROL-003,LOC-005,EMP-00155,1.0,129000
2025-02-28,EMP-00464,DPT-004,ROL-003,LOC-004,,1.0,126000
2025-02-28,EMP-00465,DPT-010,ROL-008,LOC-003,EMP-00884,1.0,135000
2025-02-28,EMP-00466,DPT-015,ROL-025,LOC-006,EMP-00563,1.0,190000
2025-02-28,EMP-00467,DPT-013,ROL-011,LOC-001,EMP-00177,1.0,102000
2025-02-28,EMP-00469,DPT-010,ROL-009,LOC-006,EMP-00884,1.0,168000
2025-02-28,EMP-00470,DPT-004,ROL-001,LOC-001,EMP-01016,1.0,85000
2025-02-28,EMP-00471,DPT-002,ROL-003,LOC-002,,1.0,127000
2025-02-28,EMP-00472,DPT-001,ROL-002,LOC-002,EMP-01071,1.0,107000
2025-02-28,EMP-00473,DPT-024,ROL-023,LOC-004,EMP-00077,1.0,110000
2025-02-28,EMP-00474,DPT-016,ROL-016,LOC-001,EMP-00153,1.0,94000
2025-02-28,EMP-00475,DPT-017,ROL-026,LOC-001,EMP-00255,1.0,217000
2025-02-28,EMP-00476,DPT-004,ROL-003,LOC-001,,1.0,135000
2025-02-28,EMP-00478,DPT-020,ROL-015,LOC-007,EMP-00691,1.0,73000
2025-02-28,EMP-00479,DPT-018,ROL-017,LOC-001,EMP-00578,1.0,120000
2025-02-28,EMP-00480,DPT-012,ROL-025,LOC-001,EMP-00374,1.0,187000
2025-02-28,EMP-00481,DPT-001,ROL-002,LOC-001,,1.0,106000
2025-02-28,EMP-00482,DPT-006,ROL-002,LOC-001,,1.0,103000
2025-02-28,EMP-00484,DPT-017,ROL-017,LOC-001,EMP-00255,1.0,115000
2025-02-28,EMP-00485,DPT-012,ROL-011,LOC-001,EMP-00480,1.0,102000
2025-02-28,EMP-00486,DPT-021,ROL-023,LOC-001,EMP-01004,1.0,110000
2025-02-28,EMP-00488,DPT-002,ROL-005,LOC-003,,1.0,200000
2025-02-28,EMP-00489,DPT-009,ROL-020,LOC-006,EMP-00256,1.0,106000
2025-02-28,EMP-00490,DPT-013,ROL-013,LOC-002,,1.0,102000
2025-02-28,EMP-00491,DPT-002,ROL-025,LOC-001,EMP-00108,1.0,187000
2025-02-28,EMP-00492,DPT-011,ROL-013,LOC-001,EMP-00378,1.0,107000
2025-02-28,EMP-00493,DPT-023,ROL-028,LOC-001,EMP-00731,1.0,233000
2025-02-28,EMP-00494,DPT-004,ROL-029,LOC-002,EMP-00380,1.0,213000
2025-02-28,EMP-00495,DPT-002,ROL-004,LOC-004,EMP-00907,1.0,157000
2025-02-28,EMP-00496,DPT-018,ROL-015,LOC-004,EMP-00578,1.0,70000
2025-02-28,EMP-00497,DPT-009,ROL-009,LOC-001,,1.0,166000
2025-02-28,EMP-00499,DPT-010,ROL-007,LOC-004,EMP-00884,1.0,99000
2025-02-28,EMP-00500,DPT-009,ROL-008,LOC-004,,1.0,140000
2025-02-28,EMP-00501,DPT-021,ROL-022,LOC-001,EMP-00051,1.0,78000
2025-02-28,EMP-00502,DPT-003,ROL-031,LOC-001,EMP-00515,1.0,184000
2025-02-28,EMP-00503,DPT-018,ROL-016,LOC-002,EMP-00310,1.0,91000
2025-02-28,EMP-00504,DPT-007,ROL-004,LOC-001,EMP-00539,1.0,158000
2025-02-28,EMP-00506,DPT-009,ROL-009,LOC-001,EMP-00301,1.0,175000
2025-02-28,EMP-00507,DPT-004,ROL-002,LOC-001,,1.0,110000
2025-02-28,EMP-00508,DPT-009,ROL-007,LOC-001,EMP-00950,1.0,105000
2025-02-28,EMP-00509,DPT-005,ROL-001,LOC-001,EMP-00979,1.0,93000
2025-02-28,EMP-00512,DPT-026,ROL-024,LOC-001,EMP-00573,1.0,138000
2025-02-28,EMP-00513,DPT-006,ROL-004,LOC-004,EMP-00477,1.0,173000
2025-02-28,EMP-00514,DPT-013,ROL-010,LOC-004,,1.0,85000
2025-02-28,EMP-00515,DPT-003,ROL-032,LOC-001,EMP-00001,1.0,345000
2025-02-28,EMP-00516,DPT-022,ROL-023,LOC-007,,1.0,102000
2025-02-28,EMP-00518,DPT-022,ROL-024,LOC-003,EMP-00526,1.0,146000
2025-02-28,EMP-00520,DPT-001,ROL-002,LOC-005,EMP-00773,1.0,113000
2025-02-28,EMP-00523,DPT-002,ROL-004,LOC-002,EMP-00434,1.0,169000
2025-02-28,EMP-00526,DPT-022,ROL-031,LOC-001,EMP-00237,1.0,196000
2025-02-28,EMP-00527,DPT-002,ROL-002,LOC-002,EMP-00491,1.0,103000
2025-02-28,EMP-00528,DPT-026,ROL-029,LOC-001,,1.0,211000
2025-02-28,EMP-00529,DPT-010,ROL-009,LOC-006,EMP-00884,1.0,170000
2025-02-28,EMP-00531,DPT-005,ROL-004,LOC-003,EMP-00130,1.0,172000
2025-02-28,EMP-00532,DPT-007,ROL-025,LOC-006,EMP-00539,1.0,187000
2025-02-28,EMP-00533,DPT-020,ROL-015,LOC-004,EMP-00743,1.0,75000
2025-02-28,EMP-00534,DPT-009,ROL-008,LOC-006,,1.0,137000
2025-02-28,EMP-00535,DPT-001,ROL-025,LOC-001,EMP-00591,1.0,181000
2025-02-28,EMP-00536,DPT-012,ROL-014,LOC-006,EMP-00942,1.0,126000
2025-02-28,EMP-00537,DPT-017,ROL-015,LOC-004,EMP-00362,1.0,71000
2025-02-28,EMP-00538,DPT-002,ROL-001,LOC-003,EMP-00491,1.0,88000
2025-02-28,EMP-00539,DPT-007,ROL-032,LOC-005,EMP-00001,1.0,324000
2025-02-28,EMP-00540,DPT-012,ROL-013,LOC-002,,1.0,105000
2025-02-28,EMP-00541,DPT-014,ROL-012,LOC-001,EMP-00062,1.0,141000
2025-02-28,EMP-00542,DPT-020,ROL-015,LOC-005,EMP-00222,1.0,68000
2025-02-28,EMP-00543,DPT-002,ROL-003,LOC-001,EMP-00302,1.0,127000
2025-02-28,EMP-00546,DPT-021,ROL-024,LOC-001,,1.0,142000
2025-02-28,EMP-00547,DPT-004,ROL-003,LOC-001,EMP-00380,1.0,124000
2025-02-28,EMP-00551,DPT-020,ROL-017,LOC-002,EMP-00726,1.0,125000
2025-02-28,EMP-00553,DPT-002,ROL-002,LOC-004,,1.0,108000
2025-02-28,EMP-00554,DPT-018,ROL-027,LOC-007,EMP-00001,1.0,261000
2025-02-28,EMP-00555,DPT-005,ROL-004,LOC-001,EMP-00579,1.0,163000
2025-02-28,EMP-00558,DPT-017,ROL-016,LOC-006,EMP-00847,1.0,87000
2025-02-28,EMP-00559,DPT-013,ROL-025,LOC-001,EMP-00675,1.0,190000
2025-02-28,EMP-00560,DPT-001,ROL-004,LOC-002,EMP-00580,1.0,168000
2025-02-28,EMP-00562,DPT-007,ROL-003,LOC-004,EMP-00898,1.0,134000
2025-02-28,EMP-00563,DPT-015,ROL-034,LOC-004,EMP-00003,1.0,289000
2025-02-28,EMP-00564,DPT-009,ROL-021,LOC-006,EMP-00256,1.0,134000
2025-02-28,EMP-00565,DPT-001,ROL-025,LOC-001,EMP-00591,1.0,195000
2025-02-28,EMP-00566,DPT-006,ROL-002,LOC-001,EMP-00294,1.0,114000
2025-02-28,EMP-00567,DPT-021,ROL-023,LOC-001,EMP-00461,1.0,104000
2025-02-28,EMP-00568,DPT-016,ROL-016,LOC-004,EMP-00153,1.0,88000
2025-02-28,EMP-00570,DPT-002,ROL-003,LOC-006,EMP-00371,1.0,133000
2025-02-28,EMP-00572,DPT-009,ROL-008,LOC-004,EMP-00256,1.0,137000
2025-02-28,EMP-00574,DPT-011,ROL-010,LOC-005,EMP-00530,1.0,82000
2025-02-28,EMP-00576,DPT-002,ROL-004,LOC-002,EMP-00214,1.0,159000
2025-02-28,EMP-00578,DPT-018,ROL-026,LOC-001,EMP-00554,1.0,210000
2025-02-28,EMP-00579,DPT-005,ROL-030,LOC-001,EMP-00001,1.0,211000
2025-02-28,EMP-00580,DPT-001,ROL-033,LOC-001,EMP-00591,1.0,300000
2025-02-28,EMP-00582,DPT-011,ROL-013,LOC-002,EMP-00378,1.0,108000
2025-02-28,EMP-00583,DPT-004,ROL-028,LOC-001,EMP-00380,1.0,226000
2025-02-28,EMP-00585,DPT-010,ROL-021,LOC-005,EMP-00884,1.0,129000
2025-02-28,EMP-00586,DPT-009,ROL-021,LOC-001,EMP-00301,1.0,133000
2025-02-28,EMP-00588,DPT-004,ROL-031,LOC-004,,1.0,186000
2025-02-28,EMP-00589,DPT-011,ROL-010,LOC-002,EMP-00378,1.0,86000
2025-02-28,EMP-00590,DPT-019,ROL-016,LOC-003,EMP-00971,1.0,90000
2025-02-28,EMP-00591,DPT-001,ROL-027,LOC-001,EMP-00001,1.0,261000
2025-02-28,EMP-00592,DPT-011,ROL-010,LOC-001,,1.0,81000
2025-02-28,EMP-00593,DPT-014,ROL-011,LOC-001,EMP-00062,1.0,105000
2025-02-28,EMP-00594,DPT-005,ROL-004,LOC-001,EMP-00579,1.0,168000
2025-02-28,EMP-00595,DPT-026,ROL-022,LOC-003,EMP-00022,1.0,78000
2025-02-28,EMP-00596,DPT-001,ROL-003,LOC-003,EMP-00450,1.0,130000
2025-02-28,EMP-00597,DPT-001,ROL-002,LOC-001,EMP-00535,1.0,111000
2025-02-28,EMP-00598,DPT-026,ROL-024,LOC-004,EMP-00647,1.0,132000
2025-02-28,EMP-00599,DPT-021,ROL-025,LOC-002,EMP-01004,1.0,194000
2025-02-28,EMP-00600,DPT-023,ROL-022,LOC-002,EMP-00802,1.0,82000
2025-02-28,EMP-00601,DPT-006,ROL-003,LOC-004,,1.0,130000
2025-02-28,EMP-00602,DPT-022,ROL-022,LOC-002,EMP-00682,1.0,80000
2025-02-28,EMP-00603,DPT-005,ROL-002,LOC-004,,1.0,105000
2025-02-28,EMP-00604,DPT-020,ROL-032,LOC-007,EMP-00753,1.0,320000
2025-02-28,EMP-00605,DPT-011,ROL-013,LOC-002,EMP-00378,1.0,101000
2025-02-28,EMP-00606,DPT-002,ROL-029,LOC-001,,1.0,204000
2025-02-28,EMP-00607,DPT-003,ROL-001,LOC-004,,1.0,85000
2025-02-28,EMP-00608,DPT-020,ROL-030,LOC-001,EMP-00753,1.0,201000
2025-02-28,EMP-00609,DPT-002,ROL-002,LOC-001,EMP-00108,1.0,113000
2025-02-28,EMP-00610,DPT-020,ROL-019,LOC-001,EMP-00726,1.0,80000
2025-02-28,EMP-00611,DPT-021,ROL-023,LOC-001,EMP-00461,1.0,106000
2025-02-28,EMP-00612,DPT-016,ROL-028,LOC-005,EMP-00379,1.0,247000
2025-02-28,EMP-00614,DPT-021,ROL-023,LOC-004,EMP-01004,1.0,106000
2025-02-28,EMP-00615,DPT-023,ROL-023,LOC-001,EMP-00545,1.0,108000
2025-02-28,EMP-00616,DPT-025,ROL-031,LOC-002,EMP-00290,1.0,185000
2025-02-28,EMP-00617,DPT-009,ROL-007,LOC-001,EMP-00301,1.0,105000
